climber_id,year,season,route,age,sex,is_hired_staff,years_climbing,prior_8000m_peaks,prior_everest_attempts,highest_prev_altitude_m,operator_tier,team_size,sherpa_ratio,uses_oxygen,o2_start_altitude_m,days_acclimatizing,camps_established,summit_window_days,weather_score,jetstream_risk,queue_minutes_above_8000,turnaround_reason,serious_incident,summited
CLB000176,2012,spring,South Col-SE Ridge,25,M,0,18,3,0,8257,budget,9,0.2,1,8000,27,6,6,5.2,2.7,4,exhaustion_altitude_sickness,0,0
CLB000177,2014,spring,South Col-SE Ridge,32,M,0,10,0,1,5631,budget,7,0.47,1,7300,40,5,6,4.9,4.3,113,illness,0,0
CLB000178,2016,spring,South Col-SE Ridge,41,M,0,3,2,0,7815,mid,6,0.84,1,7300,35,1,6,1.9,7.0,88,summited,0,1
CLB000179,2016,spring,North Ridge-NE,49,M,1,5,1,0,8175,budget,15,0.45,1,7000,36,4,4,6.2,3.1,29,frostbite,0,0
CLB000180,2017,spring,South Col-SE Ridge,31,M,0,7,0,1,6489,independent,9,0.2,0,0,27,4,1,5.1,5.8,119,oxygen_exhaustion,0,0
CLB000181,2013,spring,South Col-SE Ridge,33,M,0,13,0,1,5880,mid,17,1.14,1,7900,35,6,8,4.6,6.8,104,weather_window_closed,0,0
CLB000182,2021,spring,South Col-SE Ridge,44,M,0,11,0,0,6011,mid,12,1.21,1,8000,25,3,4,4.5,7.4,81,weather_window_closed,0,0
CLB000183,2025,spring,South Col-SE Ridge,63,M,1,6,4,0,8541,premium,12,1.33,1,7900,33,4,6,4.1,6.7,26,summited,0,1
CLB000184,2024,spring,South Col-SE Ridge,33,M,1,14,3,1,7724,budget,12,1.47,1,7300,20,6,5,6.7,1.9,16,summited,0,1
CLB000185,2018,spring,South Col-SE Ridge,27,M,0,5,3,0,7998,mid,9,0.7,1,7000,34,2,3,5.3,4.9,57,exhaustion_altitude_sickness,0,0
CLB000186,2026,spring,South Col-SE Ridge,35,F,0,15,3,0,8375,premium,4,1.77,1,7300,46,2,2,8.5,2.0,134,summited,0,1
CLB000187,1993,spring,South Col-SE Ridge,28,M,1,15,3,0,8634,budget,8,0.74,1,7000,36,2,5,3.7,7.7,17,frostbite,0,0
CLB000188,2000,spring,South Col-SE Ridge,47,M,0,11,0,0,5837,independent,9,0.41,0,0,42,3,11,6.3,5.6,3,oxygen_exhaustion,0,0
CLB000189,1998,spring,South Col-SE Ridge,37,M,0,14,1,0,7860,mid,12,0.98,1,7900,31,5,4,6.5,4.1,7,summited,0,1
CLB000190,2004,spring,South Col-SE Ridge,16,M,1,11,3,1,8541,mid,10,1.3,1,7000,39,6,2,5.7,5.7,33,summited,0,1
CLB000191,2011,spring,North Ridge-NE,28,F,1,17,6,0,8206,budget,13,0.89,1,7300,34,4,5,5.1,6.5,2,team_decision,0,0
CLB000192,2024,spring,South Col-SE Ridge,37,M,0,12,0,0,5633,premium,4,1.88,1,7900,31,4,4,7.3,0.4,51,weather_window_closed,0,0
CLB000193,2019,spring,North Ridge-NE,34,M,0,9,0,1,6949,mid,11,1.27,1,7900,35,1,6,5.9,4.7,13,summited,0,1
CLB000194,2007,autumn,South Col-SE Ridge,35,M,0,4,2,0,8237,premium,9,1.85,1,7300,37,5,7,4.4,6.1,5,summited,0,1
CLB000195,2022,spring,South Col-SE Ridge,16,M,1,16,3,0,7753,independent,8,0.33,0,0,25,2,6,5.4,5.4,70,weather_window_closed,0,0
CLB000196,2011,spring,other,31,M,0,13,0,0,5949,premium,8,0.66,1,7000,31,4,4,9.0,1.9,5,exhaustion_altitude_sickness,0,0
CLB000197,1995,spring,North Ridge-NE,43,M,0,25,1,0,8728,budget,5,0.47,1,8000,28,1,6,5.8,3.7,1,exhaustion_altitude_sickness,0,0
CLB000198,2026,autumn,South Col-SE Ridge,42,M,1,15,5,2,8249,premium,9,2.22,1,7300,30,3,3,4.1,5.5,292,weather_window_closed,0,0
CLB000199,2007,spring,South Col-SE Ridge,26,M,0,6,0,2,6121,budget,6,0.92,1,7900,35,2,4,6.9,1.9,28,summited,0,1
CLB000200,2011,spring,South Col-SE Ridge,29,F,0,18,0,0,7153,mid,5,1.43,1,8000,41,2,4,0.5,9.1,8,team_decision,0,0
CLB000201,2020,spring,South Col-SE Ridge,35,M,0,12,1,0,8000,mid,9,0.86,1,7300,24,5,5,5.1,3.6,31,summited,0,1
CLB000202,2026,autumn,South Col-SE Ridge,51,M,1,14,5,0,8445,mid,8,0.58,1,7900,22,3,7,10.0,0.4,30,illness,0,0
CLB000203,2017,spring,South Col-SE Ridge,34,F,0,22,4,1,8227,premium,12,1.55,1,7900,28,4,7,6.8,2.2,67,summited,0,1
CLB000204,2025,spring,South Col-SE Ridge,32,M,0,10,0,1,6773,premium,8,1.37,1,7000,20,1,7,2.4,7.4,118,weather_window_closed,0,0
CLB000205,2009,spring,North Ridge-NE,37,M,0,8,1,0,8272,mid,6,1.16,1,8000,33,3,4,10.0,0.0,38,frostbite,0,0
CLB000206,1992,spring,South Col-SE Ridge,31,M,0,18,0,0,6620,mid,10,0.84,1,7900,29,2,6,4.7,4.0,30,illness,0,0
CLB000207,2025,spring,South Col-SE Ridge,38,M,0,10,0,0,5342,mid,7,0.99,1,7900,30,5,6,10.0,0.0,166,summited,0,1
CLB000208,2016,spring,South Col-SE Ridge,30,M,0,12,0,2,7630,budget,10,0.63,1,7300,36,1,2,4.5,4.1,19,illness,0,0
CLB000209,2009,spring,South Col-SE Ridge,39,M,0,20,1,0,7601,mid,20,1.57,1,7900,39,1,5,7.7,2.3,23,summited,0,1
CLB000210,2003,spring,South Col-SE Ridge,28,M,0,16,3,1,8164,budget,11,0.51,1,7300,33,5,7,1.3,9.9,15,weather_window_closed,0,0
CLB000211,1990,spring,South Col-SE Ridge,39,M,0,4,1,0,8551,mid,10,0.78,1,7900,31,1,3,5.4,5.4,21,summited,0,1
CLB000212,2004,spring,South Col-SE Ridge,37,M,1,2,8,0,7707,mid,10,0.67,1,7900,27,5,3,7.6,1.0,2,summited,0,1
CLB000213,2020,spring,North Ridge-NE,36,M,1,13,7,1,8271,mid,19,0.63,1,7000,37,3,5,9.2,3.2,29,other,0,0
CLB000214,2004,spring,South Col-SE Ridge,37,M,1,7,11,0,7934,premium,9,1.72,1,7000,32,3,6,5.7,4.9,26,summited,0,1
CLB000215,2009,spring,South Col-SE Ridge,27,M,1,12,3,0,8632,mid,8,0.39,1,7300,42,6,3,9.5,0.0,5,summited,0,1
CLB000216,2021,spring,South Col-SE Ridge,38,M,1,12,2,2,7698,premium,6,1.48,1,7000,25,4,5,3.1,6.5,14,exhaustion_altitude_sickness,0,0
CLB000217,2019,spring,other,38,M,0,5,0,0,6536,premium,12,1.78,1,7000,34,2,8,6.9,2.6,13,exhaustion_altitude_sickness,0,0
CLB000218,1998,spring,South Col-SE Ridge,57,M,0,5,1,0,8064,budget,7,0.49,1,7000,27,5,5,8.5,0.8,6,exhaustion_altitude_sickness,0,0
CLB000219,2011,spring,North Ridge-NE,58,M,1,12,4,0,7617,budget,9,0.35,1,7300,33,4,5,6.4,4.6,2,weather_window_closed,0,0
CLB000220,2017,spring,North Ridge-NE,56,M,1,11,6,1,7804,mid,10,0.41,1,7000,29,3,3,7.8,1.8,26,exhaustion_altitude_sickness,0,0
CLB000221,2017,spring,South Col-SE Ridge,45,M,0,16,1,0,8069,mid,10,0.81,1,7000,42,4,11,9.3,1.2,118,other,0,0
CLB000222,2018,spring,North Ridge-NE,36,M,1,11,6,0,8097,independent,10,0.53,1,7000,21,5,6,7.2,4.7,44,weather_window_closed,0,0
CLB000223,2024,spring,South Col-SE Ridge,24,M,1,18,5,0,8495,mid,9,1.18,1,7000,24,1,4,6.5,3.3,34,frostbite,0,0
CLB000224,2014,spring,South Col-SE Ridge,31,M,0,9,4,0,8004,premium,15,1.93,1,7000,24,4,3,8.3,1.2,78,summited,0,1
CLB000225,2025,spring,South Col-SE Ridge,28,M,0,7,0,0,6395,mid,8,0.34,1,7300,28,2,6,4.9,5.6,18,exhaustion_altitude_sickness,0,0
CLB000226,2010,spring,South Col-SE Ridge,21,M,1,12,5,0,8084,budget,11,0.5,1,7900,34,3,5,5.7,5.4,11,summited,0,1
CLB000227,2011,spring,South Col-SE Ridge,34,F,1,3,2,0,8415,premium,12,1.75,1,7300,37,2,5,7.6,2.8,3,summited,0,1
CLB000228,2014,autumn,South Col-SE Ridge,37,M,0,11,0,0,6592,mid,10,1.27,1,7900,35,1,3,7.6,2.2,215,summited,0,1
CLB000229,2016,spring,South Col-SE Ridge,41,M,0,9,4,0,7687,premium,8,1.56,1,7000,24,1,5,2.9,8.0,40,weather_window_closed,0,0
CLB000230,2014,spring,South Col-SE Ridge,28,M,0,9,4,0,8019,mid,19,0.52,1,7900,44,2,7,5.0,5.6,55,other,0,0
CLB000231,1990,spring,South Col-SE Ridge,49,M,0,18,0,2,7132,mid,8,1.21,1,7300,36,2,5,8.2,0.1,30,summited,0,1
CLB000232,2024,spring,North Ridge-NE,35,M,0,14,3,0,8033,premium,8,1.55,1,7900,29,4,10,9.7,0.0,14,summited,0,1
CLB000233,1996,spring,South Col-SE Ridge,33,M,1,12,3,1,8060,premium,14,1.34,1,7300,40,1,6,5.5,6.7,9,summited,0,1
CLB000234,2001,spring,South Col-SE Ridge,33,M,0,9,0,0,5945,mid,13,1.38,1,7900,30,4,3,5.2,7.1,8,weather_window_closed,0,0
CLB000235,2001,spring,South Col-SE Ridge,47,M,0,16,2,0,7407,budget,13,0.76,0,0,40,6,5,4.8,5.0,26,exhaustion_altitude_sickness,0,0
CLB000236,2021,spring,North Ridge-NE,34,M,0,7,0,0,6719,premium,10,1.44,1,7900,23,4,7,4.1,7.3,21,exhaustion_altitude_sickness,0,0
CLB000237,2017,autumn,South Col-SE Ridge,16,M,0,2,0,1,6142,mid,10,0.82,1,7300,36,4,3,8.3,1.7,156,death_zone_crowding,0,0
CLB000238,2023,spring,North Ridge-NE,53,F,1,1,3,0,7889,budget,9,0.04,1,7000,38,6,6,3.7,6.5,26,illness,0,0
CLB000239,2009,spring,South Col-SE Ridge,36,M,0,12,0,0,6490,mid,11,1.2,1,8000,31,3,4,6.4,3.1,44,team_decision,0,0
CLB000240,1998,spring,North Ridge-NE,42,F,1,5,5,2,7866,budget,7,0.42,1,7900,36,1,7,8.4,2.4,2,summited,0,1
CLB000241,2000,spring,North Ridge-NE,28,M,1,9,7,1,8731,mid,7,0.65,1,7000,37,2,5,4.4,8.1,4,summited,0,1
CLB000242,2008,spring,North Ridge-NE,54,M,1,17,2,0,8094,mid,6,2.1,1,7300,41,5,7,6.7,3.8,1,summited,0,1
CLB000243,1993,spring,South Col-SE Ridge,46,M,0,12,4,0,7963,mid,7,1.23,1,7900,24,5,4,6.3,6.5,10,exhaustion_altitude_sickness,0,0
CLB000244,2019,spring,South Col-SE Ridge,38,M,1,16,7,0,8119,premium,17,1.1,1,7000,40,2,5,5.5,5.7,47,weather_window_closed,0,0
CLB000245,1995,spring,South Col-SE Ridge,45,F,1,0,4,1,8067,budget,12,0.66,1,7900,39,2,2,8.0,3.0,8,summited,0,1
CLB000246,1992,spring,South Col-SE Ridge,36,M,1,16,2,0,7679,budget,7,0.06,1,7300,25,5,4,7.8,3.8,1,summited,0,1
CLB000247,2009,spring,South Col-SE Ridge,42,M,0,20,0,0,6588,independent,8,0.53,1,7000,32,2,4,8.6,3.5,15,illness,0,0
CLB000248,2017,spring,South Col-SE Ridge,50,M,0,16,0,0,6103,mid,5,0.75,1,7000,27,2,6,5.1,3.5,98,exhaustion_altitude_sickness,0,0
CLB000249,2010,spring,North Ridge-NE,41,F,1,8,1,1,8428,mid,15,1.5,1,7300,31,5,5,8.7,2.1,5,summited,0,1
CLB000250,1993,autumn,North Ridge-NE,29,M,0,11,0,0,7466,mid,5,0.56,0,0,40,4,2,6.6,3.6,12,oxygen_exhaustion,0,0
CLB000251,1995,spring,South Col-SE Ridge,34,M,0,8,0,1,5110,mid,9,0.89,1,7900,34,3,5,3.0,4.8,3,weather_window_closed,0,0
CLB000252,2003,spring,North Ridge-NE,16,M,0,1,3,3,8313,mid,10,0.48,0,0,29,4,6,7.7,4.3,3,oxygen_exhaustion,0,0
CLB000253,2010,spring,South Col-SE Ridge,34,M,0,11,0,0,6547,independent,8,0.0,1,7300,23,2,3,6.7,1.5,8,exhaustion_altitude_sickness,0,0
CLB000254,2016,spring,North Ridge-NE,39,M,0,4,1,0,8101,premium,12,1.25,1,7900,28,6,2,7.7,2.4,6,exhaustion_altitude_sickness,0,0
CLB000255,2011,spring,North Ridge-NE,56,M,0,4,0,3,5791,mid,9,1.06,1,7900,31,2,6,4.4,7.0,7,weather_window_closed,0,0
CLB000256,2023,spring,South Col-SE Ridge,42,M,0,14,1,0,7946,budget,12,0.47,1,7300,35,4,1,6.7,3.8,20,team_decision,0,0
CLB000257,2024,spring,North Ridge-NE,47,M,0,14,2,0,8522,independent,6,0.24,0,0,25,5,1,1.6,6.1,46,weather_window_closed,0,0
CLB000258,2010,spring,South Col-SE Ridge,31,M,0,7,1,0,8627,budget,9,0.51,1,7000,42,3,3,7.1,5.8,1,team_decision,0,0
CLB000259,2001,spring,South Col-SE Ridge,31,F,0,11,0,1,5386,budget,10,0.0,1,7900,27,6,7,2.7,6.5,3,weather_window_closed,0,0
CLB000260,1993,spring,South Col-SE Ridge,44,M,0,11,0,0,5514,budget,5,0.71,1,7300,19,6,7,8.0,1.5,45,exhaustion_altitude_sickness,0,0
CLB000261,2022,spring,South Col-SE Ridge,16,M,0,13,1,0,8195,mid,6,1.35,1,7300,40,1,7,7.0,3.8,99,other,0,0
CLB000262,2026,winter,South Col-SE Ridge,25,M,1,15,3,1,8071,mid,6,0.55,1,7300,37,1,6,6.4,3.1,35,summited,0,1
CLB000263,2024,spring,South Col-SE Ridge,32,M,0,18,2,0,8397,independent,5,0.39,0,0,30,4,5,9.6,2.0,121,death_zone_crowding,0,0
CLB000264,2005,spring,South Col-SE Ridge,39,M,1,13,4,0,8267,independent,5,0.28,1,7300,33,2,4,6.7,3.6,8,summited,0,1
CLB000265,2017,spring,South Col-SE Ridge,48,M,0,16,1,1,7928,mid,8,0.34,1,7000,25,5,7,5.8,3.3,31,exhaustion_altitude_sickness,0,0
CLB000266,2007,winter,South Col-SE Ridge,40,M,1,5,4,0,8521,mid,10,1.08,1,7000,24,4,2,9.4,0.0,2,illness,0,0
CLB000267,2013,spring,North Ridge-NE,44,M,0,19,1,0,8022,mid,14,0.64,1,7000,31,3,3,5.8,6.2,11,team_decision,0,0
CLB000268,2015,spring,South Col-SE Ridge,31,M,0,10,1,0,7636,independent,8,0.0,1,7300,31,4,7,5.4,3.7,105,exhaustion_altitude_sickness,0,0
CLB000269,2001,summer,North Ridge-NE,43,M,0,13,0,0,5365,mid,12,0.96,1,7300,40,3,5,9.0,1.8,19,illness,0,0
CLB000270,2011,spring,South Col-SE Ridge,24,M,0,4,2,3,8222,budget,7,0.43,1,7900,21,1,5,3.9,4.0,8,weather_window_closed,0,0
CLB000271,2021,spring,South Col-SE Ridge,47,M,0,7,1,0,8312,budget,11,0.45,1,7900,32,4,4,5.1,6.4,89,exhaustion_altitude_sickness,0,0
CLB000272,2019,spring,South Col-SE Ridge,28,M,0,19,3,3,8146,premium,7,1.63,1,7000,24,5,5,6.5,4.5,21,summited,0,1
CLB000273,2019,spring,South Col-SE Ridge,41,M,0,11,6,0,8154,budget,9,0.16,1,7300,25,2,5,5.5,4.3,20,exhaustion_altitude_sickness,0,0
CLB000274,1996,spring,South Col-SE Ridge,42,M,1,10,6,0,8206,budget,10,0.44,1,7300,29,5,6,4.0,5.2,20,summited,0,1
CLB000275,2021,spring,South Col-SE Ridge,49,F,0,11,2,0,8180,premium,8,1.85,1,7000,29,6,5,7.4,3.2,94,weather_window_closed,0,0
CLB000276,2006,spring,South Col-SE Ridge,36,M,1,17,5,0,8249,mid,7,0.53,1,7300,24,3,5,7.2,2.1,50,summited,0,1
CLB000277,2024,spring,North Ridge-NE,34,M,0,14,0,0,6640,mid,10,1.24,1,7300,29,4,8,8.4,0.7,28,weather_window_closed,0,0
CLB000278,1998,spring,South Col-SE Ridge,16,M,0,6,6,0,7732,budget,8,0.79,1,7300,43,1,6,5.3,5.3,4,summited,0,1
CLB000279,2017,spring,South Col-SE Ridge,44,F,0,17,1,1,7621,premium,8,1.54,1,7000,23,4,4,6.5,5.3,39,frostbite,0,0
CLB000280,2002,spring,South Col-SE Ridge,33,M,1,12,3,0,7905,budget,8,0.43,1,8000,40,2,4,8.6,1.9,7,exhaustion_altitude_sickness,0,0
CLB000281,2012,spring,North Ridge-NE,35,M,1,21,2,0,8218,premium,9,1.57,1,7000,33,4,5,5.2,4.9,24,summited,0,1
CLB000282,2011,spring,South Col-SE Ridge,48,F,0,20,6,0,7922,independent,11,0.02,1,7900,27,5,6,4.0,7.4,3,summited,0,1
CLB000283,2025,spring,South Col-SE Ridge,24,M,1,12,1,0,7796,budget,14,0.56,1,7900,24,1,6,7.7,2.0,43,weather_window_closed,0,0
CLB000284,2009,spring,North Ridge-NE,47,M,0,7,3,0,8513,mid,12,1.19,1,7000,41,2,3,6.6,1.7,2,exhaustion_altitude_sickness,0,0
CLB000285,2003,autumn,South Col-SE Ridge,53,M,0,16,3,0,7809,budget,4,0.55,0,0,22,3,3,3.5,7.7,1,weather_window_closed,0,0
CLB000286,2019,spring,South Col-SE Ridge,57,M,1,9,4,0,8482,premium,4,2.24,1,7900,33,2,7,6.8,3.6,109,summited,0,1
CLB000287,2013,spring,North Ridge-NE,36,M,1,16,4,1,8321,premium,15,1.72,1,7900,28,3,4,4.6,5.3,58,summited,0,1
CLB000288,2007,spring,South Col-SE Ridge,41,M,0,3,0,2,6231,mid,8,1.37,1,7000,21,4,6,4.6,4.3,4,weather_window_closed,0,0
CLB000289,2018,spring,South Col-SE Ridge,45,F,0,3,0,0,6018,premium,12,1.54,1,7900,25,1,5,8.7,3.2,30,exhaustion_altitude_sickness,0,0
CLB000290,2022,spring,North Ridge-NE,23,F,0,6,1,0,7909,independent,10,0.16,1,7900,22,2,6,3.6,6.8,60,weather_window_closed,0,0
CLB000291,2020,autumn,South Col-SE Ridge,33,M,0,0,1,1,8309,budget,10,1.01,1,7000,20,2,5,2.5,7.8,204,weather_window_closed,0,0
CLB000292,2011,autumn,South Col-SE Ridge,30,F,0,11,1,1,8259,mid,10,1.22,1,7000,32,5,4,7.3,1.9,6,summited,0,1
CLB000293,2026,spring,North Ridge-NE,47,M,0,1,0,0,7381,mid,10,1.34,1,8000,31,4,4,3.4,7.8,40,exhaustion_altitude_sickness,0,0
CLB000294,2012,spring,South Col-SE Ridge,36,M,0,17,0,1,7277,budget,8,1.02,1,7000,34,2,3,7.2,4.9,142,illness,0,0
CLB000295,2019,spring,South Col-SE Ridge,42,F,0,9,0,1,5352,budget,5,0.57,1,7000,29,1,6,3.2,7.0,62,exhaustion_altitude_sickness,0,0
CLB000296,2012,spring,South Col-SE Ridge,34,M,0,13,0,0,5574,mid,11,0.7,1,7300,32,2,6,7.7,0.8,116,illness,0,0
CLB000297,2004,spring,South Col-SE Ridge,32,M,0,3,1,0,7544,premium,8,2.08,1,7300,23,6,5,9.3,0.0,12,summited,0,1
CLB000298,2019,spring,South Col-SE Ridge,46,F,0,6,2,0,8439,budget,7,0.61,1,7000,34,1,5,10.0,0.0,143,death_zone_crowding,1,0
CLB000299,2007,autumn,South Col-SE Ridge,44,M,1,13,2,0,8371,budget,11,1.46,1,7300,27,2,4,6.8,5.0,22,summited,0,1
CLB000300,2020,spring,South Col-SE Ridge,58,M,0,4,0,0,6804,independent,14,0.37,0,0,32,2,6,8.0,0.1,86,oxygen_exhaustion,0,0
CLB000301,2026,spring,North Ridge-NE,46,M,0,0,1,0,7949,mid,7,0.9,1,7900,30,4,6,7.2,2.6,13,summited,0,1
CLB000302,1997,spring,South Col-SE Ridge,32,M,0,14,0,0,7104,mid,11,1.33,1,7300,47,5,5,8.1,0.0,10,frostbite,0,0
CLB000303,2023,spring,North Ridge-NE,30,M,0,9,0,0,6487,budget,12,0.82,1,7000,24,3,6,4.1,6.7,53,weather_window_closed,0,0
CLB000304,2005,spring,North Ridge-NE,31,F,0,3,0,0,6850,mid,1,1.0,1,7300,38,2,3,10.0,0.7,1,frostbite,0,0
CLB000305,2016,spring,South Col-SE Ridge,53,M,1,16,3,0,8112,mid,10,0.74,1,7300,28,1,8,4.7,5.0,293,weather_window_closed,0,0
CLB000306,2015,spring,North Ridge-NE,38,F,0,10,0,1,7167,mid,8,1.56,1,7300,19,4,6,7.5,1.4,8,weather_window_closed,0,0
CLB000307,2023,spring,South Col-SE Ridge,20,M,1,3,1,1,8392,premium,5,2.49,1,7900,24,1,4,5.8,1.8,232,exhaustion_altitude_sickness,0,0
CLB000308,2019,spring,North Ridge-NE,44,F,0,12,1,0,7735,budget,9,0.29,1,7000,25,1,5,9.1,0.0,23,other,0,0
CLB000309,2025,spring,South Col-SE Ridge,43,M,0,4,0,1,6052,budget,8,0.72,1,7900,34,3,4,9.2,1.0,21,team_decision,0,0
CLB000310,1999,spring,North Ridge-NE,30,M,1,5,2,1,8231,premium,8,0.92,1,7900,28,3,3,9.0,4.0,5,summited,0,1
CLB000311,1993,spring,South Col-SE Ridge,44,M,0,6,0,1,6962,independent,10,0.35,1,8000,36,4,9,7.8,0.4,4,illness,0,0
CLB000312,2018,spring,South Col-SE Ridge,43,F,0,7,0,0,6416,mid,8,0.43,1,7000,19,4,4,5.7,3.0,139,summited,0,1
CLB000313,2022,spring,South Col-SE Ridge,25,M,1,15,1,0,8277,budget,3,0.78,0,0,43,6,7,5.1,4.7,76,oxygen_exhaustion,0,0
CLB000314,2004,spring,North Ridge-NE,37,M,0,0,2,0,8384,mid,8,1.13,1,7900,37,1,7,4.5,5.3,3,summited,0,1
CLB000315,2009,spring,South Col-SE Ridge,60,M,0,14,0,0,6340,mid,7,1.25,1,7000,32,2,4,10.0,0.0,7,summited,0,1
CLB000316,2022,spring,South Col-SE Ridge,52,M,1,8,6,2,7973,premium,3,1.59,1,7300,22,3,7,10.0,0.0,121,death_zone_crowding,0,0
CLB000317,2001,autumn,South Col-SE Ridge,22,F,1,7,1,0,7887,premium,4,1.74,1,7300,36,2,6,4.3,3.4,6,summited,0,1
CLB000318,2025,spring,South Col-SE Ridge,51,F,0,20,3,2,7789,premium,12,1.96,1,7000,29,6,2,8.9,1.8,32,exhaustion_altitude_sickness,0,0
CLB000319,2003,spring,North Ridge-NE,41,M,1,9,4,0,8202,mid,8,0.44,1,7300,31,6,6,6.2,5.2,0,summited,0,1
CLB000320,2009,spring,South Col-SE Ridge,29,M,0,11,2,0,7873,budget,9,0.62,1,7000,37,3,7,6.1,4.1,5,team_decision,0,0
CLB000321,2019,spring,South Col-SE Ridge,66,F,0,8,0,2,5681,premium,10,1.71,1,8000,37,5,4,3.0,8.1,175,summited,0,1
CLB000322,2012,spring,South Col-SE Ridge,36,M,0,14,0,0,6646,budget,10,0.24,1,7300,26,5,3,8.1,0.7,169,exhaustion_altitude_sickness,0,0
CLB000323,2022,spring,South Col-SE Ridge,37,M,0,11,0,3,6107,mid,5,1.19,1,7000,37,2,0,9.1,2.2,54,summited,0,1
CLB000324,2014,spring,South Col-SE Ridge,36,M,0,4,0,0,6086,budget,9,0.91,1,7000,28,3,5,5.4,5.0,144,exhaustion_altitude_sickness,0,0
CLB000325,2005,spring,South Col-SE Ridge,28,M,0,9,0,0,6239,premium,15,1.5,1,7000,30,3,4,6.9,2.6,22,summited,0,1
CLB000326,2017,spring,South Col-SE Ridge,31,M,0,13,0,1,8308,mid,8,0.86,1,7300,22,2,3,8.6,0.0,69,summited,0,1
CLB000327,2022,winter,South Col-SE Ridge,44,M,1,17,2,0,7974,premium,8,1.14,1,7900,32,3,3,3.8,6.4,95,illness,0,0
CLB000328,2007,spring,South Col-SE Ridge,39,M,0,15,0,0,6841,mid,8,0.72,1,7300,31,6,2,9.1,2.9,1,summited,0,1
CLB000329,2003,spring,South Col-SE Ridge,33,M,0,14,6,3,7436,mid,12,1.16,1,7300,34,4,5,7.7,0.0,25,summited,0,1
CLB000330,2016,spring,other,35,M,0,10,0,0,7244,budget,7,1.05,1,7900,43,1,6,6.7,4.4,21,weather_window_closed,0,0
CLB000331,2023,spring,South Col-SE Ridge,34,F,0,2,1,0,7918,budget,3,0.9,1,7300,36,2,7,4.7,5.5,16,weather_window_closed,0,0
CLB000332,2002,spring,South Col-SE Ridge,33,M,0,0,0,0,7407,premium,10,1.58,1,7300,41,2,1,6.4,5.0,12,exhaustion_altitude_sickness,0,0
CLB000333,2005,spring,South Col-SE Ridge,43,M,1,13,2,1,8085,budget,9,0.79,1,7900,21,6,4,6.4,3.5,8,summited,0,1
CLB000334,1996,spring,South Col-SE Ridge,34,M,0,8,0,0,8452,independent,9,0.12,0,0,26,2,2,8.4,2.2,1,oxygen_exhaustion,0,0
CLB000335,2000,spring,South Col-SE Ridge,56,M,0,8,0,1,7357,budget,13,0.7,1,7300,33,6,3,10.0,1.1,2,illness,0,0
CLB000336,1995,winter,South Col-SE Ridge,46,M,0,9,0,0,7656,mid,4,1.22,1,7900,31,5,5,3.7,6.8,13,summited,0,1
CLB000337,2002,spring,South Col-SE Ridge,38,M,1,14,4,0,7608,mid,6,0.97,1,7300,23,5,3,5.7,4.8,13,summited,0,1
CLB000338,2023,spring,South Col-SE Ridge,50,F,0,3,0,0,6940,mid,8,1.64,1,7900,25,4,8,10.0,0.0,23,summited,0,1
CLB000339,2016,spring,South Col-SE Ridge,40,F,0,8,0,1,6476,mid,14,0.71,1,7900,40,4,2,5.9,3.0,22,exhaustion_altitude_sickness,0,0
CLB000340,2004,summer,South Col-SE Ridge,16,M,0,12,1,0,7731,budget,12,0.77,1,7300,36,6,3,7.7,1.7,17,summited,0,1
CLB000341,2022,spring,South Col-SE Ridge,36,F,1,11,6,1,8006,budget,13,0.71,1,7300,27,6,4,10.0,1.0,58,illness,0,0
CLB000342,2023,spring,South Col-SE Ridge,24,M,0,13,1,0,7743,premium,11,0.8,1,7000,32,3,5,6.1,3.8,105,summited,0,1
CLB000343,2018,spring,South Col-SE Ridge,41,M,0,13,0,0,7801,mid,16,0.88,1,7900,31,3,5,4.8,7.0,254,weather_window_closed,0,0
CLB000344,2021,spring,South Col-SE Ridge,42,F,0,17,2,0,8162,mid,10,0.21,1,7000,27,3,4,6.3,4.1,201,summited,0,1
CLB000345,2003,autumn,North Ridge-NE,47,F,1,13,4,0,8169,independent,10,0.46,1,7300,28,4,10,2.0,9.5,7,summited,0,1
CLB000346,1995,spring,North Ridge-NE,44,M,0,4,0,0,8084,premium,8,1.05,1,7300,35,4,7,8.6,0.8,8,exhaustion_altitude_sickness,0,0
CLB000347,2010,spring,North Ridge-NE,22,M,1,12,5,0,7683,premium,10,2.92,1,7300,38,6,2,7.1,3.5,8,summited,0,1
CLB000348,1998,spring,South Col-SE Ridge,55,M,0,13,1,1,7594,independent,7,0.0,0,0,38,6,6,5.3,4.7,6,other,0,0
CLB000349,2018,spring,North Ridge-NE,39,M,0,0,1,0,8494,budget,6,0.6,1,7000,44,4,2,10.0,0.3,23,exhaustion_altitude_sickness,0,0
CLB000350,2010,autumn,South Col-SE Ridge,31,M,1,7,6,0,8574,mid,11,0.72,1,7900,32,5,5,5.6,5.8,14,team_decision,0,0
CLB000351,1998,spring,South Col-SE Ridge,53,M,0,20,0,0,6368,budget,7,0.91,1,7300,36,3,4,6.7,2.9,9,illness,0,0
CLB000352,2023,spring,South Col-SE Ridge,49,M,1,15,5,0,7570,independent,6,0.18,0,0,56,3,4,9.5,0.0,26,summited,0,1
